"","sample.id","variable","value"
"5052462","MKII-3.30-1-5",133.103,1.805
"5053244","MKII-3.30-1-5",133.103,1.805
"5054026","MKII-3.30-1-5",133.103,1.805
"5054808","MKII-3.30-1-5",133.103,1.805
"5055590","MKII-3.30-1-5",133.103,1.805
"5056372","MKII-3.30-1-5",133.103,1.805
"5057154","MKII-3.30-1-5",133.103,1.805
"5057936","MKII-3.30-1-5",133.103,1.805
"5058718","MKII-3.30-1-5",133.103,1.805
"5059500","MKII-3.30-1-5",133.103,1.805
"5060282","MKII-3.30-1-5",133.103,1.805
"5061064","MKII-3.30-1-5",133.103,1.805
"5061846","MKII-3.30-1-5",133.103,1.805
"5062628","MKII-3.30-1-5",133.103,1.805
"5063410","MKII-3.30-1-5",133.103,1.805
"5064192","MKII-3.30-1-5",133.103,1.805
"5064974","MKII-3.30-1-5",133.103,1.805
"5065756","MKII-3.30-1-5",133.103,1.805
"5066538","MKII-3.30-1-5",133.103,1.805
"5067320","MKII-3.30-1-5",133.103,1.805
"5068102","MKII-3.30-1-5",133.103,1.805
"5068884","MKII-3.30-1-5",133.103,1.805
"5069666","MKII-3.30-1-5",133.103,1.805
"5070448","MKII-3.30-1-5",133.103,1.805
"5071230","MKII-3.30-1-5",133.103,1.805
"5072012","MKII-3.30-1-5",133.103,1.805
"5072794","MKII-3.30-1-5",133.103,1.805
"5073576","MKII-3.30-1-5",133.103,1.805
"5074358","MKII-3.30-1-5",133.103,1.805
"5075140","MKII-3.30-1-5",133.103,1.805
"5075922","MKII-3.30-1-5",133.103,1.805
"5076704","MKII-3.30-1-5",133.103,1.805
"5077486","MKII-3.30-1-5",133.103,1.805
"5078268","MKII-3.30-1-5",133.103,1.805
"5079050","MKII-3.30-1-5",133.103,1.805
"5079832","MKII-3.30-1-5",133.103,1.805
"5080614","MKII-3.30-1-5",133.103,1.805
"5081396","MKII-3.30-1-5",133.103,1.805
"5082178","MKII-3.30-1-5",133.103,1.805
"5082960","MKII-3.30-1-5",133.103,1.805
"5083742","MKII-3.30-1-5",133.103,1.805
"5084524","MKII-3.30-1-5",133.103,1.805
"5085306","MKII-3.30-1-5",133.103,1.805
"5086088","MKII-3.30-1-5",133.103,1.805
"5086870","MKII-3.30-1-5",133.103,1.805
"5087652","MKII-3.30-1-5",133.103,1.805
"5088434","MKII-3.30-1-5",133.103,1.805
"5089216","MKII-3.30-1-5",133.103,1.805
"5089998","MKII-3.30-1-5",133.103,1.805
"5090780","MKII-3.30-1-5",133.103,1.805
"5091562","MKII-3.30-1-5",152.453,2.415
"5092344","MKII-3.30-1-5",152.453,2.415
"5093126","MKII-3.30-1-5",152.453,2.415
"5093908","MKII-3.30-1-5",152.453,2.415
"5094690","MKII-3.30-1-5",152.453,2.415
"5095472","MKII-3.30-1-5",152.453,2.415
"5096254","MKII-3.30-1-5",152.453,2.415
"5097036","MKII-3.30-1-5",152.453,2.415
"5097818","MKII-3.30-1-5",152.453,2.415
"5098600","MKII-3.30-1-5",152.453,2.415
"5099382","MKII-3.30-1-5",152.453,2.415
"5100164","MKII-3.30-1-5",152.453,2.415
"5100946","MKII-3.30-1-5",152.453,2.415
"5101728","MKII-3.30-1-5",152.453,2.415
"5102510","MKII-3.30-1-5",152.453,2.415
"5103292","MKII-3.30-1-5",152.453,2.415
"5104074","MKII-3.30-1-5",152.453,2.415
"5104856","MKII-3.30-1-5",152.453,2.415
"5105638","MKII-3.30-1-5",152.453,2.415
"5106420","MKII-3.30-1-5",152.453,2.415
"5107202","MKII-3.30-1-5",152.453,2.415
"5107984","MKII-3.30-1-5",152.453,2.415
"5108766","MKII-3.30-1-5",152.453,2.415
"5109548","MKII-3.30-1-5",152.453,2.415
"5110330","MKII-3.30-1-5",152.453,2.415
"5111112","MKII-3.30-1-5",152.453,2.415
"5111894","MKII-3.30-1-5",152.453,2.415
"5112676","MKII-3.30-1-5",152.453,2.415
"5113458","MKII-3.30-1-5",152.453,2.415
"5114240","MKII-3.30-1-5",152.453,2.415
"5115022","MKII-3.30-1-5",152.453,2.415
"5115804","MKII-3.30-1-5",152.453,2.415
"5116586","MKII-3.30-1-5",152.453,2.415
"5117368","MKII-3.30-1-5",152.453,2.415
"5118150","MKII-3.30-1-5",152.453,2.415
"5118932","MKII-3.30-1-5",152.453,2.415
"5119714","MKII-3.30-1-5",152.453,2.415
"5120496","MKII-3.30-1-5",152.453,2.415
"5121278","MKII-3.30-1-5",152.453,2.415
"5122060","MKII-3.30-1-5",152.453,2.415
"5122842","MKII-3.30-1-5",152.453,2.415
"5123624","MKII-3.30-1-5",152.453,2.415
"5124406","MKII-3.30-1-5",152.453,2.415
"5125188","MKII-3.30-1-5",152.453,2.415
"5125970","MKII-3.30-1-5",152.453,2.415
"5126752","MKII-3.30-1-5",152.453,2.415
"5127534","MKII-3.30-1-5",152.453,2.415
"5128316","MKII-3.30-1-5",152.453,2.415
"5129098","MKII-3.30-1-5",152.453,2.415
"5129880","MKII-3.30-1-5",152.453,2.415
"5130662","MKII-3.30-1-5",152.453,2.415
"5131444","MKII-3.30-1-5",152.453,2.415
"5132226","MKII-3.30-1-5",152.453,2.415
"5133008","MKII-3.30-1-5",152.453,2.415
"5133790","MKII-3.30-1-5",152.453,2.415
"5134572","MKII-3.30-1-5",152.453,2.415
"5135354","MKII-3.30-1-5",152.453,2.415
"5136136","MKII-3.30-1-5",152.453,2.415
"5136918","MKII-3.30-1-5",152.453,2.415
"5137700","MKII-3.30-1-5",152.453,2.415
"5138482","MKII-3.30-1-5",152.453,2.415
"5139264","MKII-3.30-1-5",152.453,2.415
"5140046","MKII-3.30-1-5",152.453,2.415
"5140828","MKII-3.30-1-5",152.453,2.415
"5141610","MKII-3.30-1-5",152.453,2.415
"5142392","MKII-3.30-1-5",152.453,2.415
"5143174","MKII-3.30-1-5",152.453,2.415
"5143956","MKII-3.30-1-5",152.453,2.415
"5144738","MKII-3.30-1-5",152.453,2.415
"5145520","MKII-3.30-1-5",152.453,2.415
"5146302","MKII-3.30-1-5",152.453,2.415
"5147084","MKII-3.30-1-5",152.453,2.415
"5147866","MKII-3.30-1-5",152.453,2.415
"5148648","MKII-3.30-1-5",152.453,2.415
"5149430","MKII-3.30-1-5",152.453,2.415
"5150212","MKII-3.30-1-5",152.453,2.415
"5150994","MKII-3.30-1-5",152.453,2.415
"5151776","MKII-3.30-1-5",152.453,2.415
"5152558","MKII-3.30-1-5",152.453,2.415
"5153340","MKII-3.30-1-5",152.453,2.415
"5154122","MKII-3.30-1-5",152.453,2.415
"5154904","MKII-3.30-1-5",152.453,2.415
"5155686","MKII-3.30-1-5",152.453,2.415
"5156468","MKII-3.30-1-5",152.453,2.415
"5157250","MKII-3.30-1-5",152.453,2.415
"5158032","MKII-3.30-1-5",152.453,2.415
"5158814","MKII-3.30-1-5",152.453,2.415
"5159596","MKII-3.30-1-5",152.453,2.415
"5160378","MKII-3.30-1-5",152.453,2.415
"5161160","MKII-3.30-1-5",152.453,2.415
"5161942","MKII-3.30-1-5",152.453,2.415
"5162724","MKII-3.30-1-5",152.453,2.415
"5163506","MKII-3.30-1-5",152.453,2.415
"5164288","MKII-3.30-1-5",174.616,3.254
"5165070","MKII-3.30-1-5",174.616,3.254
"5165852","MKII-3.30-1-5",174.616,3.254
"5166634","MKII-3.30-1-5",174.616,3.254
"5167416","MKII-3.30-1-5",174.616,3.254
"5168198","MKII-3.30-1-5",174.616,3.254
"5168980","MKII-3.30-1-5",174.616,3.254
"5169762","MKII-3.30-1-5",174.616,3.254
"5170544","MKII-3.30-1-5",174.616,3.254
"5171326","MKII-3.30-1-5",174.616,3.254
"5172108","MKII-3.30-1-5",174.616,3.254
"5172890","MKII-3.30-1-5",174.616,3.254
"5173672","MKII-3.30-1-5",174.616,3.254
"5174454","MKII-3.30-1-5",174.616,3.254
"5175236","MKII-3.30-1-5",174.616,3.254
"5176018","MKII-3.30-1-5",174.616,3.254
"5176800","MKII-3.30-1-5",174.616,3.254
"5177582","MKII-3.30-1-5",174.616,3.254
"5178364","MKII-3.30-1-5",174.616,3.254
"5179146","MKII-3.30-1-5",174.616,3.254
"5179928","MKII-3.30-1-5",174.616,3.254
"5180710","MKII-3.30-1-5",174.616,3.254
"5181492","MKII-3.30-1-5",174.616,3.254
"5182274","MKII-3.30-1-5",174.616,3.254
"5183056","MKII-3.30-1-5",174.616,3.254
"5183838","MKII-3.30-1-5",174.616,3.254
"5184620","MKII-3.30-1-5",174.616,3.254
"5185402","MKII-3.30-1-5",174.616,3.254
"5186184","MKII-3.30-1-5",174.616,3.254
"5186966","MKII-3.30-1-5",174.616,3.254
"5187748","MKII-3.30-1-5",174.616,3.254
"5188530","MKII-3.30-1-5",174.616,3.254
"5189312","MKII-3.30-1-5",174.616,3.254
"5190094","MKII-3.30-1-5",174.616,3.254
"5190876","MKII-3.30-1-5",174.616,3.254
"5191658","MKII-3.30-1-5",174.616,3.254
"5192440","MKII-3.30-1-5",174.616,3.254
"5193222","MKII-3.30-1-5",174.616,3.254
"5194004","MKII-3.30-1-5",174.616,3.254
"5194786","MKII-3.30-1-5",174.616,3.254
"5195568","MKII-3.30-1-5",174.616,3.254
"5196350","MKII-3.30-1-5",174.616,3.254
"5197132","MKII-3.30-1-5",174.616,3.254
"5197914","MKII-3.30-1-5",174.616,3.254
"5198696","MKII-3.30-1-5",174.616,3.254
"5199478","MKII-3.30-1-5",174.616,3.254
"5200260","MKII-3.30-1-5",174.616,3.254
"5201042","MKII-3.30-1-5",174.616,3.254
"5201824","MKII-3.30-1-5",174.616,3.254
"5202606","MKII-3.30-1-5",174.616,3.254
"5203388","MKII-3.30-1-5",174.616,3.254
"5204170","MKII-3.30-1-5",174.616,3.254
"5204952","MKII-3.30-1-5",174.616,3.254
"5205734","MKII-3.30-1-5",174.616,3.254
"5206516","MKII-3.30-1-5",174.616,3.254
"5207298","MKII-3.30-1-5",174.616,3.254
"5208080","MKII-3.30-1-5",174.616,3.254
"5208862","MKII-3.30-1-5",174.616,3.254
"5209644","MKII-3.30-1-5",174.616,3.254
"5210426","MKII-3.30-1-5",174.616,3.254
"5211208","MKII-3.30-1-5",174.616,3.254
"5211990","MKII-3.30-1-5",174.616,3.254
"5212772","MKII-3.30-1-5",174.616,3.254
"5213554","MKII-3.30-1-5",174.616,3.254
"5214336","MKII-3.30-1-5",174.616,3.254
"5215118","MKII-3.30-1-5",174.616,3.254
"5215900","MKII-3.30-1-5",174.616,3.254
"5216682","MKII-3.30-1-5",174.616,3.254
"5217464","MKII-3.30-1-5",174.616,3.254
"5218246","MKII-3.30-1-5",174.616,3.254
"5219028","MKII-3.30-1-5",174.616,3.254
"5219810","MKII-3.30-1-5",174.616,3.254
"5220592","MKII-3.30-1-5",174.616,3.254
"5221374","MKII-3.30-1-5",174.616,3.254
"5222156","MKII-3.30-1-5",174.616,3.254
"5222938","MKII-3.30-1-5",174.616,3.254
"5223720","MKII-3.30-1-5",174.616,3.254
"5224502","MKII-3.30-1-5",174.616,3.254
"5225284","MKII-3.30-1-5",174.616,3.254
"5226066","MKII-3.30-1-5",174.616,3.254
"5226848","MKII-3.30-1-5",174.616,3.254
"5227630","MKII-3.30-1-5",174.616,3.254
"5228412","MKII-3.30-1-5",174.616,3.254
"5229194","MKII-3.30-1-5",174.616,3.254
"5229976","MKII-3.30-1-5",174.616,3.254
"5230758","MKII-3.30-1-5",174.616,3.254
"5231540","MKII-3.30-1-5",174.616,3.254
"5232322","MKII-3.30-1-5",174.616,3.254
"5233104","MKII-3.30-1-5",174.616,3.254
"5233886","MKII-3.30-1-5",174.616,3.254
"5234668","MKII-3.30-1-5",174.616,3.254
"5235450","MKII-3.30-1-5",174.616,3.254
"5236232","MKII-3.30-1-5",174.616,3.254
"5237014","MKII-3.30-1-5",200,4.295
"5237796","MKII-3.30-1-5",200,4.295
"5238578","MKII-3.30-1-5",200,4.295
"5239360","MKII-3.30-1-5",200,4.295
"5240142","MKII-3.30-1-5",200,4.295
"5240924","MKII-3.30-1-5",200,4.295
"5241706","MKII-3.30-1-5",200,4.295
"5242488","MKII-3.30-1-5",200,4.295
"5243270","MKII-3.30-1-5",200,4.295
"5244052","MKII-3.30-1-5",200,4.295
"5244834","MKII-3.30-1-5",200,4.295
"5245616","MKII-3.30-1-5",200,4.295
"5246398","MKII-3.30-1-5",200,4.295
"5247180","MKII-3.30-1-5",200,4.295
"5247962","MKII-3.30-1-5",200,4.295
"5248744","MKII-3.30-1-5",200,4.295
"5249526","MKII-3.30-1-5",200,4.295
"5250308","MKII-3.30-1-5",200,4.295
"5251090","MKII-3.30-1-5",200,4.295
"5251872","MKII-3.30-1-5",200,4.295
"5252654","MKII-3.30-1-5",200,4.295
"5253436","MKII-3.30-1-5",200,4.295
"5254218","MKII-3.30-1-5",200,4.295
"5255000","MKII-3.30-1-5",200,4.295
"5255782","MKII-3.30-1-5",200,4.295
"5256564","MKII-3.30-1-5",200,4.295
"5257346","MKII-3.30-1-5",200,4.295
"5258128","MKII-3.30-1-5",200,4.295
"5258910","MKII-3.30-1-5",200,4.295
"5259692","MKII-3.30-1-5",200,4.295
"5260474","MKII-3.30-1-5",200,4.295
"5261256","MKII-3.30-1-5",200,4.295
"5262038","MKII-3.30-1-5",200,4.295
"5262820","MKII-3.30-1-5",200,4.295
"5263602","MKII-3.30-1-5",200,4.295
"5264384","MKII-3.30-1-5",200,4.295
"5265166","MKII-3.30-1-5",200,4.295
"5265948","MKII-3.30-1-5",200,4.295
"5266730","MKII-3.30-1-5",200,4.295
"5267512","MKII-3.30-1-5",200,4.295
"5268294","MKII-3.30-1-5",200,4.295
"5269076","MKII-3.30-1-5",200,4.295
"5269858","MKII-3.30-1-5",200,4.295
"5270640","MKII-3.30-1-5",200,4.295
"5271422","MKII-3.30-1-5",200,4.295
"5272204","MKII-3.30-1-5",200,4.295
"5272986","MKII-3.30-1-5",200,4.295
"5273768","MKII-3.30-1-5",200,4.295
"5274550","MKII-3.30-1-5",200,4.295
"5275332","MKII-3.30-1-5",200,4.295
"5276114","MKII-3.30-1-5",200,4.295
"5276896","MKII-3.30-1-5",200,4.295
"5277678","MKII-3.30-1-5",200,4.295
"5278460","MKII-3.30-1-5",200,4.295
"5279242","MKII-3.30-1-5",200,4.295
"5280024","MKII-3.30-1-5",200,4.295
"5280806","MKII-3.30-1-5",200,4.295
"5281588","MKII-3.30-1-5",200,4.295
"5282370","MKII-3.30-1-5",200,4.295
"5283152","MKII-3.30-1-5",200,4.295
"5283934","MKII-3.30-1-5",200,4.295
"5284716","MKII-3.30-1-5",200,4.295
"5285498","MKII-3.30-1-5",200,4.295
"5286280","MKII-3.30-1-5",200,4.295
"5287062","MKII-3.30-1-5",200,4.295
"5287844","MKII-3.30-1-5",200,4.295
"5288626","MKII-3.30-1-5",200,4.295
"5289408","MKII-3.30-1-5",200,4.295
"5290190","MKII-3.30-1-5",200,4.295
"5290972","MKII-3.30-1-5",200,4.295
"5291754","MKII-3.30-1-5",200,4.295
"5292536","MKII-3.30-1-5",200,4.295
"5293318","MKII-3.30-1-5",200,4.295
"5294100","MKII-3.30-1-5",200,4.295
"5294882","MKII-3.30-1-5",200,4.295
"5295664","MKII-3.30-1-5",200,4.295
"5296446","MKII-3.30-1-5",200,4.295
"5297228","MKII-3.30-1-5",200,4.295
"5298010","MKII-3.30-1-5",200,4.295
"5298792","MKII-3.30-1-5",200,4.295
"5299574","MKII-3.30-1-5",200,4.295
"5300356","MKII-3.30-1-5",200,4.295
"5301138","MKII-3.30-1-5",200,4.295
"5301920","MKII-3.30-1-5",200,4.295
"5302702","MKII-3.30-1-5",200,4.295
"5303484","MKII-3.30-1-5",200,4.295
"5304266","MKII-3.30-1-5",200,4.295
"5305048","MKII-3.30-1-5",200,4.295
"5305830","MKII-3.30-1-5",200,4.295
"5306612","MKII-3.30-1-5",200,4.295
"5307394","MKII-3.30-1-5",200,4.295
"5308176","MKII-3.30-1-5",200,4.295
"5308958","MKII-3.30-1-5",200,4.295
"5309740","MKII-3.30-1-5",229.075,5.412
"5310522","MKII-3.30-1-5",229.075,5.412
"5311304","MKII-3.30-1-5",229.075,5.412
"5312086","MKII-3.30-1-5",229.075,5.412
"5312868","MKII-3.30-1-5",229.075,5.412
"5313650","MKII-3.30-1-5",229.075,5.412
"5314432","MKII-3.30-1-5",229.075,5.412
"5315214","MKII-3.30-1-5",229.075,5.412
"5315996","MKII-3.30-1-5",229.075,5.412
"5316778","MKII-3.30-1-5",229.075,5.412
"5317560","MKII-3.30-1-5",229.075,5.412
"5318342","MKII-3.30-1-5",229.075,5.412
"5319124","MKII-3.30-1-5",229.075,5.412
"5319906","MKII-3.30-1-5",229.075,5.412
"5320688","MKII-3.30-1-5",229.075,5.412
"5321470","MKII-3.30-1-5",229.075,5.412
"5322252","MKII-3.30-1-5",229.075,5.412
"5323034","MKII-3.30-1-5",229.075,5.412
"5323816","MKII-3.30-1-5",229.075,5.412
"5324598","MKII-3.30-1-5",229.075,5.412
"5325380","MKII-3.30-1-5",229.075,5.412
"5326162","MKII-3.30-1-5",229.075,5.412
"5326944","MKII-3.30-1-5",229.075,5.412
"5327726","MKII-3.30-1-5",229.075,5.412
"5328508","MKII-3.30-1-5",229.075,5.412
"5329290","MKII-3.30-1-5",229.075,5.412
"5330072","MKII-3.30-1-5",229.075,5.412
"5330854","MKII-3.30-1-5",229.075,5.412
"5331636","MKII-3.30-1-5",229.075,5.412
"5332418","MKII-3.30-1-5",229.075,5.412
"5333200","MKII-3.30-1-5",229.075,5.412
"5333982","MKII-3.30-1-5",229.075,5.412
"5334764","MKII-3.30-1-5",229.075,5.412
"5335546","MKII-3.30-1-5",229.075,5.412
"5336328","MKII-3.30-1-5",229.075,5.412
"5337110","MKII-3.30-1-5",229.075,5.412
"5337892","MKII-3.30-1-5",229.075,5.412
"5338674","MKII-3.30-1-5",229.075,5.412
"5339456","MKII-3.30-1-5",229.075,5.412
"5340238","MKII-3.30-1-5",229.075,5.412
"5341020","MKII-3.30-1-5",229.075,5.412
"5341802","MKII-3.30-1-5",229.075,5.412
"5342584","MKII-3.30-1-5",229.075,5.412
"5343366","MKII-3.30-1-5",229.075,5.412
"5344148","MKII-3.30-1-5",229.075,5.412
"5344930","MKII-3.30-1-5",229.075,5.412
"5345712","MKII-3.30-1-5",229.075,5.412
"5346494","MKII-3.30-1-5",229.075,5.412
"5347276","MKII-3.30-1-5",229.075,5.412
"5348058","MKII-3.30-1-5",229.075,5.412
"5348840","MKII-3.30-1-5",229.075,5.412
"5349622","MKII-3.30-1-5",229.075,5.412
"5350404","MKII-3.30-1-5",229.075,5.412
"5351186","MKII-3.30-1-5",229.075,5.412
"5351968","MKII-3.30-1-5",229.075,5.412
"5352750","MKII-3.30-1-5",229.075,5.412
"5353532","MKII-3.30-1-5",229.075,5.412
"5354314","MKII-3.30-1-5",229.075,5.412
"5355096","MKII-3.30-1-5",229.075,5.412
"5355878","MKII-3.30-1-5",229.075,5.412
"5356660","MKII-3.30-1-5",229.075,5.412
"5357442","MKII-3.30-1-5",229.075,5.412
"5358224","MKII-3.30-1-5",229.075,5.412
"5359006","MKII-3.30-1-5",229.075,5.412
"5359788","MKII-3.30-1-5",229.075,5.412
"5360570","MKII-3.30-1-5",229.075,5.412
"5361352","MKII-3.30-1-5",229.075,5.412
"5362134","MKII-3.30-1-5",229.075,5.412
"5362916","MKII-3.30-1-5",229.075,5.412
"5363698","MKII-3.30-1-5",229.075,5.412
"5364480","MKII-3.30-1-5",229.075,5.412
"5365262","MKII-3.30-1-5",229.075,5.412
"5366044","MKII-3.30-1-5",229.075,5.412
"5366826","MKII-3.30-1-5",229.075,5.412
"5367608","MKII-3.30-1-5",229.075,5.412
"5368390","MKII-3.30-1-5",229.075,5.412
"5369172","MKII-3.30-1-5",229.075,5.412
"5369954","MKII-3.30-1-5",229.075,5.412
"5370736","MKII-3.30-1-5",229.075,5.412
"5371518","MKII-3.30-1-5",229.075,5.412
"5372300","MKII-3.30-1-5",229.075,5.412
"5373082","MKII-3.30-1-5",229.075,5.412
"5373864","MKII-3.30-1-5",229.075,5.412
"5374646","MKII-3.30-1-5",229.075,5.412
"5375428","MKII-3.30-1-5",229.075,5.412
"5376210","MKII-3.30-1-5",229.075,5.412
"5376992","MKII-3.30-1-5",229.075,5.412
"5377774","MKII-3.30-1-5",229.075,5.412
"5378556","MKII-3.30-1-5",229.075,5.412
"5379338","MKII-3.30-1-5",229.075,5.412
"5380120","MKII-3.30-1-5",229.075,5.412
"5380902","MKII-3.30-1-5",229.075,5.412
"5381684","MKII-3.30-1-5",229.075,5.412
"5382466","MKII-3.30-1-5",262.376,6.406
"5383248","MKII-3.30-1-5",262.376,6.406
"5384030","MKII-3.30-1-5",262.376,6.406
"5384812","MKII-3.30-1-5",262.376,6.406
"5385594","MKII-3.30-1-5",262.376,6.406
"5386376","MKII-3.30-1-5",262.376,6.406
"5387158","MKII-3.30-1-5",262.376,6.406
"5387940","MKII-3.30-1-5",262.376,6.406
"5388722","MKII-3.30-1-5",262.376,6.406
"5389504","MKII-3.30-1-5",262.376,6.406
"5390286","MKII-3.30-1-5",262.376,6.406
"5391068","MKII-3.30-1-5",262.376,6.406
"5391850","MKII-3.30-1-5",262.376,6.406
"5392632","MKII-3.30-1-5",262.376,6.406
"5393414","MKII-3.30-1-5",262.376,6.406
"5394196","MKII-3.30-1-5",262.376,6.406
"5394978","MKII-3.30-1-5",262.376,6.406
"5395760","MKII-3.30-1-5",262.376,6.406
"5396542","MKII-3.30-1-5",262.376,6.406
"5397324","MKII-3.30-1-5",262.376,6.406
"5398106","MKII-3.30-1-5",262.376,6.406
"5398888","MKII-3.30-1-5",262.376,6.406
"5399670","MKII-3.30-1-5",262.376,6.406
"5400452","MKII-3.30-1-5",262.376,6.406
"5401234","MKII-3.30-1-5",262.376,6.406
"5402016","MKII-3.30-1-5",262.376,6.406
"5402798","MKII-3.30-1-5",262.376,6.406
"5403580","MKII-3.30-1-5",262.376,6.406
"5404362","MKII-3.30-1-5",262.376,6.406
"5405144","MKII-3.30-1-5",262.376,6.406
"5405926","MKII-3.30-1-5",262.376,6.406
"5406708","MKII-3.30-1-5",262.376,6.406
"5407490","MKII-3.30-1-5",262.376,6.406
"5408272","MKII-3.30-1-5",262.376,6.406
"5409054","MKII-3.30-1-5",262.376,6.406
"5409836","MKII-3.30-1-5",262.376,6.406
"5410618","MKII-3.30-1-5",262.376,6.406
"5411400","MKII-3.30-1-5",262.376,6.406
"5412182","MKII-3.30-1-5",262.376,6.406
"5412964","MKII-3.30-1-5",262.376,6.406
"5413746","MKII-3.30-1-5",262.376,6.406
"5414528","MKII-3.30-1-5",262.376,6.406
"5415310","MKII-3.30-1-5",262.376,6.406
"5416092","MKII-3.30-1-5",262.376,6.406
"5416874","MKII-3.30-1-5",262.376,6.406
"5417656","MKII-3.30-1-5",262.376,6.406
"5418438","MKII-3.30-1-5",262.376,6.406
"5419220","MKII-3.30-1-5",262.376,6.406
"5420002","MKII-3.30-1-5",262.376,6.406
"5420784","MKII-3.30-1-5",262.376,6.406
"5421566","MKII-3.30-1-5",262.376,6.406
"5422348","MKII-3.30-1-5",262.376,6.406
"5423130","MKII-3.30-1-5",262.376,6.406
"5423912","MKII-3.30-1-5",262.376,6.406
"5424694","MKII-3.30-1-5",262.376,6.406
"5425476","MKII-3.30-1-5",262.376,6.406
"5426258","MKII-3.30-1-5",262.376,6.406
"5427040","MKII-3.30-1-5",262.376,6.406
"5427822","MKII-3.30-1-5",262.376,6.406
"5428604","MKII-3.30-1-5",262.376,6.406
"5429386","MKII-3.30-1-5",262.376,6.406
"5430168","MKII-3.30-1-5",262.376,6.406
"5430950","MKII-3.30-1-5",262.376,6.406
"5431732","MKII-3.30-1-5",262.376,6.406
"5432514","MKII-3.30-1-5",262.376,6.406
"5433296","MKII-3.30-1-5",262.376,6.406
"5434078","MKII-3.30-1-5",262.376,6.406
"5434860","MKII-3.30-1-5",262.376,6.406
"5435642","MKII-3.30-1-5",262.376,6.406
"5436424","MKII-3.30-1-5",262.376,6.406
"5437206","MKII-3.30-1-5",262.376,6.406
"5437988","MKII-3.30-1-5",262.376,6.406
"5438770","MKII-3.30-1-5",262.376,6.406
"5439552","MKII-3.30-1-5",262.376,6.406
"5440334","MKII-3.30-1-5",262.376,6.406
"5441116","MKII-3.30-1-5",262.376,6.406
"5441898","MKII-3.30-1-5",262.376,6.406
"5442680","MKII-3.30-1-5",262.376,6.406
"5443462","MKII-3.30-1-5",262.376,6.406
"5444244","MKII-3.30-1-5",262.376,6.406
"5445026","MKII-3.30-1-5",262.376,6.406
"5445808","MKII-3.30-1-5",262.376,6.406
"5446590","MKII-3.30-1-5",262.376,6.406
"5447372","MKII-3.30-1-5",262.376,6.406
"5448154","MKII-3.30-1-5",262.376,6.406
"5448936","MKII-3.30-1-5",262.376,6.406
"5449718","MKII-3.30-1-5",262.376,6.406
"5450500","MKII-3.30-1-5",262.376,6.406
"5451282","MKII-3.30-1-5",262.376,6.406
"5452064","MKII-3.30-1-5",262.376,6.406
"5452846","MKII-3.30-1-5",262.376,6.406
"5453628","MKII-3.30-1-5",262.376,6.406
"5454410","MKII-3.30-1-5",262.376,6.406
"5455192","MKII-3.30-1-5",300.518,7.131
"5455974","MKII-3.30-1-5",300.518,7.131
"5456756","MKII-3.30-1-5",300.518,7.131
"5457538","MKII-3.30-1-5",300.518,7.131
"5458320","MKII-3.30-1-5",300.518,7.131
"5459102","MKII-3.30-1-5",300.518,7.131
"5459884","MKII-3.30-1-5",300.518,7.131
"5460666","MKII-3.30-1-5",300.518,7.131
"5461448","MKII-3.30-1-5",300.518,7.131
"5462230","MKII-3.30-1-5",300.518,7.131
"5463012","MKII-3.30-1-5",300.518,7.131
"5463794","MKII-3.30-1-5",300.518,7.131
"5464576","MKII-3.30-1-5",300.518,7.131
"5465358","MKII-3.30-1-5",300.518,7.131
"5466140","MKII-3.30-1-5",300.518,7.131
"5466922","MKII-3.30-1-5",300.518,7.131
"5467704","MKII-3.30-1-5",300.518,7.131
"5468486","MKII-3.30-1-5",300.518,7.131
"5469268","MKII-3.30-1-5",300.518,7.131
"5470050","MKII-3.30-1-5",300.518,7.131
"5470832","MKII-3.30-1-5",300.518,7.131
"5471614","MKII-3.30-1-5",300.518,7.131
"5472396","MKII-3.30-1-5",300.518,7.131
"5473178","MKII-3.30-1-5",300.518,7.131
"5473960","MKII-3.30-1-5",300.518,7.131
"5474742","MKII-3.30-1-5",300.518,7.131
"5475524","MKII-3.30-1-5",300.518,7.131
"5476306","MKII-3.30-1-5",300.518,7.131
"5477088","MKII-3.30-1-5",300.518,7.131
"5477870","MKII-3.30-1-5",300.518,7.131
"5478652","MKII-3.30-1-5",300.518,7.131
"5479434","MKII-3.30-1-5",300.518,7.131
"5480216","MKII-3.30-1-5",300.518,7.131
"5480998","MKII-3.30-1-5",300.518,7.131
"5481780","MKII-3.30-1-5",300.518,7.131
"5482562","MKII-3.30-1-5",300.518,7.131
"5483344","MKII-3.30-1-5",300.518,7.131
"5484126","MKII-3.30-1-5",300.518,7.131
"5484908","MKII-3.30-1-5",300.518,7.131
"5485690","MKII-3.30-1-5",300.518,7.131
"5486472","MKII-3.30-1-5",300.518,7.131
"5487254","MKII-3.30-1-5",300.518,7.131
"5488036","MKII-3.30-1-5",300.518,7.131
"5488818","MKII-3.30-1-5",300.518,7.131
"5489600","MKII-3.30-1-5",300.518,7.131
"5490382","MKII-3.30-1-5",300.518,7.131
"5491164","MKII-3.30-1-5",300.518,7.131
"5491946","MKII-3.30-1-5",300.518,7.131
"5492728","MKII-3.30-1-5",300.518,7.131
"5493510","MKII-3.30-1-5",300.518,7.131
"5494292","MKII-3.30-1-5",300.518,7.131
